date,start,place,numbers,crowds,whether,temperature,humidity
2001/03/31,19:04,浦和市駒場スタジアム,"['1', '7', '6', '3', '1']",17631,曇,2.5,73%
2001/04/07,14:04,室蘭市入江運動公園陸上競技場,"['9', '2', '8', '9']",9289,晴,10.3,23%
2001/04/07,15:01,東平尾公園博多の森球技場,"['1', '0', '3', '0', '7']",10307,曇,20.6,51%
2001/04/07,15:03,万博記念競技場,"['1', '6', '0', '0', '3']",16003,晴,22.3,34%
2001/04/07,15:04,国立霞ヶ丘競技場,"['3', '5', '2', '2', '1']",35221,晴,20.6,47%
2001/04/07,15:04,日本平スタジアム,"['1', '0', '7', '7', '5']",10775,晴,18.0,64%
2001/04/07,18:33,東京スタジアム,"['2', '7', '3', '9', '2']",27392,晴,15.6,71%
2001/04/07,19:03,日立柏サッカー場,"['9', '3', '4', '1']",9341,曇,16.3,70%
2001/04/07,19:04,横浜国際総合競技場,"['3', '0', '7', '5', '9']",30759,晴,22.0,51%
2001/04/14,14:00,秋田市営八橋陸上競技場,"['8', '2', '6', '0']",8260,晴,18.0,30%
2001/04/14,15:01,東京スタジアム,"['1', '8', '1', '6', '4']",18164,曇,20.3,37%
2001/04/14,15:03,広島スタジアム,"['5', '1', '6', '1']",5161,曇,21.0,40%
2001/04/14,15:04,万博記念競技場,"['8', '7', '3', '2']",8732,曇,19.0,47%
2001/04/14,16:03,ジュビロ磐田スタジアム,"['1', '0', '5', '7', '6']",10576,曇,19.0,50%
2001/04/14,17:04,神戸総合運動公園ユニバー記念競技場,"['1', '1', '7', '4', '2']",11742,晴,17.6,46%
2001/04/14,18:35,浦和市駒場スタジアム,"['1', '9', '9', '6', '7']",19967,曇,17.6,46%
2001/04/14,19:04,名古屋市瑞穂陸上競技場,"['2', '1', '3', '6', '1']",21361,曇,14.0,69%
2001/04/29,13:02,千代台公園陸上競技場,"['1', '5', '2', '8', '8']",15288,晴,17.6,53%
2001/04/29,14:04,ジュビロ磐田スタジアム,"['1', '7', '0', '0', '9']",17009,雨,19.0,75%
2001/04/29,15:01,東平尾公園博多の森球技場,"['1', '4', '1', '5', '3']",14153,雨のち曇,22.0,70%
2001/04/29,15:04,横浜国際総合競技場,"['1', '5', '0', '2', '9']",15029,雨,19.0,80%
2001/04/29,15:04,長居スタジアム,"['1', '1', '4', '3', '3']",11433,雨,19.3,77%
2001/04/29,16:04,国立霞ヶ丘競技場,"['4', '3', '6', '3', '7']",43637,雨,19.6,73%
2001/04/29,18:30,東京スタジアム,"['1', '7', '5', '4', '3']",17543,曇のち雨,18.3,85%
2001/04/29,19:04,日立柏サッカー場,"['1', '3', '1', '4', '4']",13144,雨,18.0,84%
2001/05/03,14:03,名古屋市瑞穂陸上競技場,"['1', '8', '3', '6', '5']",18365,曇時々晴,23.0,50%
2001/05/03,14:04,万博記念競技場,"['1', '2', '2', '1', '3']",12213,曇,21.0,54%
2001/05/03,15:03,神戸総合運動公園ユニバー記念競技場,"['1', '4', '0', '4', '7']",14047,曇,18.3,66%
2001/05/03,15:04,市原臨海競技場,"['8', '3', '0', '3']",8303,曇,16.6,63%
2001/05/03,15:04,広島ビッグアーチ,"['1', '3', '9', '8', '7']",13987,晴,21.0,53%
2001/05/03,16:01,日本平スタジアム,"['1', '8', '6', '6', '4']",18664,曇,17.6,60%
2001/05/03,16:03,東京スタジアム,"['2', '7', '9', '3', '0']",27930,曇,14.0,68%
2001/05/03,19:04,国立霞ヶ丘競技場,"['5', '3', '1', '2', '5']",53125,曇,12.3,65%
2001/05/06,13:04,香川県立丸亀競技場,"['6', '1', '4', '2']",6142,曇のち雨,24.3,57%
2001/05/06,14:00,名古屋市瑞穂陸上競技場,"['2', '1', '2', '6', '5']",21265,晴時々曇,23.6,44%
2001/05/06,14:04,ジュビロ磐田スタジアム,"['1', '5', '8', '6', '9']",15869,晴,22.0,59%
2001/05/06,14:05,横浜国際総合競技場,"['2', '4', '6', '5', '7']",24657,晴,23.0,54%
2001/05/06,15:04,市原臨海競技場,"['8', '0', '1', '5']",8015,晴,22.3,56%
2001/05/06,15:05,長居スタジアム,"['1', '0', '6', '2', '2']",10622,晴時々雨,22.6,60%
2001/05/06,16:04,国立霞ヶ丘競技場,"['1', '9', '7', '4', '0']",19740,晴,21.0,60%
2001/05/06,19:04,さいたま市浦和駒場スタジアム,"['1', '8', '7', '5', '9']",18759,晴,19.6,62%
2001/05/12,14:06,札幌厚別公園競技場,"['1', '9', '9', '2', '0']",19920,晴,16.6,53%
2001/05/12,15:01,東京スタジアム,"['1', '2', '3', '6', '6']",12366,晴,22.6,36%
2001/05/12,15:02,万博記念競技場,"['2', '1', '2', '8', '5']",21285,晴,28.0,24%
2001/05/12,15:03,静岡スタジアム　エコパ,"['5', '2', '9', '5', '9']",52959,晴,20.6,61%
2001/05/12,15:03,神戸総合運動公園ユニバー記念競技場,"['1', '6', '3', '9', '2']",16392,晴,22.6,39%
2001/05/12,16:04,広島スタジアム,"['6', '8', '7', '4']",6874,晴,23.0,36%
2001/05/12,16:04,東平尾公園博多の森球技場,"['1', '6', '4', '0', '2']",16402,晴,21.5,51%
2001/05/12,19:04,日立柏サッカー場,"['1', '2', '2', '9', '1']",12291,晴,19.6,62%
2001/05/19,15:04,ジュビロ磐田スタジアム,"['1', '2', '9', '7', '9']",12979,晴,24.6,60%
2001/05/19,15:05,広島スタジアム,"['7', '0', '6', '1']",7061,晴,24.3,57%
2001/05/19,16:00,市原臨海競技場,"['5', '9', '2', '3']",5923,曇,22.6,51%
2001/05/19,16:03,長居スタジアム,"['1', '6', '6', '0', '7']",16607,晴,23.6,52%
2001/05/19,16:04,県立カシマサッカースタジアム,"['3', '6', '3', '6', '5']",36365,曇,23.0,53%
2001/05/19,18:34,東京スタジアム,"['1', '3', '7', '9', '2']",13792,雨のち晴,20.3,75%
2001/05/19,19:04,さいたま市浦和駒場スタジアム,"['1', '9', '1', '8', '6']",19186,晴,18.6,77%
2001/06/16,14:04,札幌厚別公園競技場,"['1', '9', '5', '2', '5']",19525,晴,22.3,51%
2001/06/16,15:03,神戸総合運動公園ユニバー記念競技場,"['9', '1', '6', '8']",9168,晴,25.0,58%
2001/06/16,15:04,柏の葉公園総合競技場,"['1', '7', '7', '8', '8']",17788,曇一時晴,22.0,68%
2001/06/16,15:04,横浜国際総合競技場,"['1', '4', '6', '0', '0']",14600,曇,22.6,70%
2001/06/16,16:04,日本平スタジアム,"['1', '7', '8', '1', '7']",17817,曇,23.0,68%
2001/06/16,19:00,万博記念競技場,"['7', '1', '0', '4']",7104,晴,24.0,61%
2001/06/16,19:01,東京スタジアム,"['1', '0', '9', '2', '4']",10924,曇,20.3,73%
2001/06/16,19:04,東平尾公園博多の森球技場,"['1', '8', '2', '4', '1']",18241,晴,23.6,63%
2001/06/23,15:33,ジュビロ磐田スタジアム,"['1', '3', '0', '4', '6']",13046,曇のち雨,24.6,78%
2001/06/23,19:01,東京スタジアム,"['1', '3', '7', '9', '7']",13797,曇,23.6,73%
2001/06/23,19:01,広島ビッグアーチ,"['6', '6', '1', '9']",6619,雨のち曇,20.6,84%
2001/06/23,19:02,名古屋市瑞穂陸上競技場,"['1', '9', '8', '0', '5']",19805,雨時々曇,22.6,85%
2001/06/23,19:03,県立カシマサッカースタジアム,"['2', '4', '2', '1', '8']",24218,晴,23.3,76%
2001/06/23,19:04,さいたま市浦和駒場スタジアム,"['1', '9', '2', '7', '7']",19277,晴,24.0,74%
2001/06/23,19:04,長居スタジアム,"['8', '5', '3', '8']",8538,雨のち曇,23.0,82%
2001/06/23,19:05,市原臨海競技場,"['8', '1', '5', '2']",8152,曇,22.6,81%
2001/07/07,14:04,札幌厚別公園競技場,"['1', '6', '7', '2', '8']",16728,晴のち曇,19.3,58%
2001/07/07,15:34,日本平スタジアム,"['1', '0', '3', '7', '2']",10372,晴,29.3,59%
2001/07/07,19:00,万博記念競技場,"['9', '1', '4', '9']",9149,晴時々曇,25.3,68%
2001/07/07,19:00,神戸総合運動公園ユニバー記念競技場,"['1', '2', '0', '2', '2']",12022,晴,25.6,69%
2001/07/07,19:04,国立霞ヶ丘競技場,"['3', '2', '2', '1', '5']",32215,曇,24.3,70%
2001/07/07,19:04,東京スタジアム,"['4', '8', '5', '2', '1']",48521,曇,25.0,72%
2001/07/07,19:04,横浜国際総合競技場,"['4', '1', '5', '9', '3']",41593,曇,25.3,69%
2001/07/07,19:04,東平尾公園博多の森球技場,"['2', '1', '2', '8', '1']",21281,曇,24.6,82%
2001/07/11,19:04,名古屋市瑞穂陸上競技場,"['1', '3', '5', '2', '6']",13526,曇,27.5,75%
2001/07/14,19:00,名古屋市瑞穂陸上競技場,"['2', '2', '7', '9', '8']",22798,曇,30.6,66%
2001/07/14,19:01,長居スタジアム,"['1', '3', '3', '5', '9']",13359,晴,28.3,87%
2001/07/14,19:01,東平尾公園博多の森球技場,"['1', '2', '1', '0', '6']",12106,晴のち曇,28.6,80%
2001/07/14,19:03,県立カシマサッカースタジアム,"['1', '9', '2', '5', '5']",19255,晴,28.0,78%
2001/07/14,19:03,ジュビロ磐田スタジアム,"['1', '6', '0', '3', '2']",16032,晴,29.0,74%
2001/07/14,19:04,さいたま市浦和駒場スタジアム,"['1', '9', '9', '7', '8']",19978,晴,31.0,62%
2001/07/14,19:04,東京スタジアム,"['2', '0', '5', '5', '3']",20553,曇,29.6,74%
2001/07/14,19:04,横浜国際総合競技場,"['1', '8', '1', '2', '9']",18129,曇,28.0,80%
2001/07/21,19:00,日本平スタジアム,"['1', '5', '0', '9', '3']",15093,晴,27.5,84%
2001/07/21,19:01,万博記念競技場,"['2', '1', '5', '9', '8']",21598,晴,28.3,71%
2001/07/21,19:03,札幌ドーム,"['3', '9', '3', '1', '9']",39319,屋内,25.6,61%
2001/07/21,19:04,市原臨海競技場,"['7', '5', '8', '5']",7585,晴,28.6,72%
2001/07/21,19:04,柏の葉公園総合競技場,"['9', '0', '2', '1']",9021,晴,28.3,75%
2001/07/21,19:04,東京スタジアム,"['4', '3', '3', '3', '5']",43335,晴,27.0,80%
2001/07/21,19:04,神戸総合運動公園ユニバー記念競技場,"['2', '4', '2', '8', '7']",24287,晴,27.0,81%
2001/07/21,19:04,広島ビッグアーチ,"['1', '8', '6', '3', '0']",18630,曇,27.5,77%
2001/08/11,18:32,東京スタジアム,"['2', '4', '5', '3', '9']",24539,雨一時曇,26.3,85%
2001/08/11,18:34,さいたま市浦和駒場スタジアム,"['1', '7', '3', '7', '1']",17371,雨のち曇,24.0,88%
2001/08/11,18:34,市原臨海競技場,"['7', '9', '5', '2']",7952,曇,25.3,83%
2001/08/11,19:00,名古屋市瑞穂陸上競技場,"['1', '0', '7', '9', '3']",10793,曇,28.6,78%
2001/08/11,19:01,長居スタジアム,"['9', '2', '5', '6']",9256,晴,28.0,60%
2001/08/11,19:03,横浜国際総合競技場,"['1', '3', '3', '1', '6']",13316,雨時々曇,25.3,86%
2001/08/11,19:04,県立カシマサッカースタジアム,"['2', '1', '8', '4', '8']",21848,曇時々雨,23.3,87%
2001/08/18,15:33,札幌ドーム,"['3', '2', '9', '7', '5']",32975,屋内,24.0,67%
2001/08/18,18:35,万博記念競技場,"['1', '8', '3', '1', '4']",18314,晴,28.3,60%
2001/08/18,19:00,東京スタジアム,"['2', '0', '3', '4', '5']",20345,曇,22.6,65%
2001/08/18,19:00,神戸総合運動公園ユニバー記念競技場,"['9', '7', '7', '5']",9775,晴,29.3,56%
2001/08/18,19:00,広島スタジアム,"['7', '1', '5', '4']",7154,雨のち曇,28.6,76%
2001/08/18,19:03,日本平スタジアム,"['1', '8', '6', '9', '0']",18690,曇,25.0,77%
2001/08/18,19:03,東平尾公園博多の森球技場,"['1', '2', '5', '8', '1']",12581,晴,28.0,73%
2001/08/18,19:04,柏の葉公園総合競技場,"['1', '3', '1', '1', '8']",13118,曇,24.0,61%
2001/08/25,18:30,東京スタジアム,"['2', '1', '0', '7', '8']",21078,晴,28.0,78%
2001/08/25,18:34,さいたま市浦和駒場スタジアム,"['1', '7', '4', '1', '8']",17418,晴,28.0,60%
2001/08/25,19:00,横浜国際総合競技場,"['1', '6', '2', '4', '7']",16247,晴,25.0,86%
2001/08/25,19:00,名古屋市瑞穂陸上競技場,"['1', '2', '1', '0', '4']",12104,晴,27.5,78%
2001/08/25,19:01,東平尾公園博多の森球技場,"['1', '3', '0', '4', '6']",13046,曇時々雨,26.0,78%
2001/08/25,19:03,県立カシマサッカースタジアム,"['2', '0', '0', '9', '6']",20096,晴,24.3,91%
2001/08/25,19:04,ジュビロ磐田スタジアム,"['1', '1', '8', '9', '7']",11897,晴,26.6,77%
2001/08/25,19:04,長居スタジアム,"['8', '0', '6', '9']",8069,曇,26.6,81%
2001/09/01,19:04,静岡スタジアム　エコパ,"['4', '3', '5', '0', '6']",43506,曇,25.0,76%
2001/09/08,15:36,札幌厚別公園競技場,"['1', '4', '1', '1', '3']",14113,曇,22.3,71%
2001/09/08,18:34,国立霞ヶ丘競技場,"['1', '5', '7', '5', '8']",15758,雨,25.6,84%
2001/09/08,18:34,日立柏サッカー場,"['8', '6', '5', '4']",8654,曇時々雨,27.5,85%
2001/09/08,19:00,東京スタジアム,"['2', '4', '0', '2', '4']",24024,曇時々雨,24.3,93%
2001/09/08,19:00,万博記念競技場,"['6', '1', '7', '5']",6175,晴,26.6,72%
2001/09/08,19:01,神戸総合運動公園ユニバー記念競技場,"['1', '6', '5', '5', '1']",16551,晴,28.0,68%
2001/09/08,19:03,広島ビッグアーチ,"['8', '7', '4', '8']",8748,曇,25.3,87%
2001/09/08,19:04,日本平スタジアム,"['1', '4', '7', '9', '3']",14793,曇,28.6,67%
2001/09/15,14:01,札幌ドーム,"['3', '5', '7', '2', '5']",35725,屋内,23.6,67%
2001/09/15,14:04,ジュビロ磐田スタジアム,"['1', '5', '0', '4', '3']",15043,晴,28.6,69%
2001/09/15,18:34,国立霞ヶ丘競技場,"['2', '0', '1', '8', '5']",20185,曇,24.6,82%
2001/09/15,19:00,日立柏サッカー場,"['9', '1', '8', '3']",9183,曇,26.0,83%
2001/09/15,19:01,東平尾公園博多の森球技場,"['1', '3', '7', '0', '3']",13703,曇,23.3,77%
2001/09/15,19:03,県立カシマサッカースタジアム,"['2', '0', '0', '0', '3']",20003,曇,25.3,87%
2001/09/15,19:03,長居スタジアム,"['7', '1', '2', '3']",7123,曇のち雨,24.6,86%
2001/09/15,19:04,東京スタジアム,"['1', '4', '2', '6', '8']",14268,曇,26.0,75%
2001/09/22,15:04,松本平広域公園総合球技場,"['8', '8', '2', '3']",8823,晴,16.7,39%
2001/09/22,15:33,豊田スタジアム,"['3', '2', '8', '4', '9']",32849,晴,23.6,34%
2001/09/22,15:33,万博記念競技場,"['7', '5', '0', '7']",7507,晴,22.6,33%
2001/09/22,15:33,広島ビッグアーチ,"['1', '5', '1', '6', '4']",15164,晴,23.3,35%
2001/09/22,15:34,国立霞ヶ丘競技場,"['3', '7', '9', '7', '1']",37971,晴,18.0,31%
2001/09/22,15:35,日本平スタジアム,"['1', '0', '2', '7', '2']",10272,晴,20.3,45%
2001/09/22,19:00,東京スタジアム,"['7', '7', '4', '5']",7745,晴,16.6,45%
2001/09/22,19:04,神戸総合運動公園ユニバー記念競技場,"['1', '1', '1', '0', '2']",11102,晴,17.3,54%
2001/09/29,15:02,県立カシマサッカースタジアム,"['2', '1', '3', '9', '6']",21396,晴,19.3,50%
2001/09/29,15:05,横浜国際総合競技場,"['1', '5', '1', '0', '7']",15107,晴,20.6,47%
2001/09/29,15:06,札幌厚別公園競技場,"['1', '5', '1', '1', '2']",15112,曇のち晴,16.3,20%
2001/09/29,15:34,日本平スタジアム,"['1', '0', '1', '6', '0']",10160,晴,22.6,54%
2001/09/29,18:31,東京スタジアム,"['2', '7', '1', '0', '3']",27103,晴,18.0,62%
2001/09/29,19:01,日立柏サッカー場,"['9', '0', '9', '4']",9094,曇,22.6,47%
2001/09/29,19:01,東平尾公園博多の森球技場,"['1', '2', '9', '8', '5']",12985,晴,24.6,64%
2001/09/29,19:04,長居スタジアム,"['1', '8', '0', '2', '3']",18023,曇,22.6,58%
2001/10/13,14:02,静岡スタジアム　エコパ,"['2', '8', '2', '5', '5']",28255,晴,24.6,47%
2001/10/13,14:30,豊田スタジアム,"['1', '7', '1', '1', '2']",17112,晴,23.6,46%
2001/10/13,15:02,東京スタジアム,"['1', '0', '8', '0', '3']",10803,晴,24.3,43%
2001/10/13,15:03,神戸総合運動公園ユニバー記念競技場,"['1', '0', '4', '9', '3']",10493,晴,22.6,54%
2001/10/13,15:06,埼玉スタジアム２００２,"['6', '0', '5', '5', '3']",60553,晴,25.0,38%
2001/10/13,16:04,長居スタジアム,"['1', '5', '4', '5', '7']",15457,晴,22.0,50%
2001/10/13,17:04,市原臨海競技場,"['6', '7', '0', '5']",6705,晴,23.6,52%
2001/10/13,19:04,広島スタジアム,"['7', '6', '2', '3']",7623,晴,20.3,63%
2001/10/17,19:00,国立霞ヶ丘競技場,"['2', '2', '7', '3', '4']",22734,雨,18.3,80%
2001/10/17,19:01,札幌厚別公園競技場,"['1', '2', '4', '4', '3']",12443,曇,9.0,43%
2001/10/17,19:03,草薙総合運動公園陸上競技場,"['6', '3', '7', '5']",6375,雨,19.3,87%
2001/10/17,19:03,万博記念競技場,"['6', '2', '3', '5']",6235,雨,18.3,74%
2001/10/17,19:04,県立カシマサッカースタジアム,"['6', '0', '3', '7']",6037,雨,20.0,80%
2001/10/17,19:04,日立柏サッカー場,"['5', '7', '1', '0']",5710,雨一時曇,22.5,66%
2001/10/17,19:04,横浜国際総合競技場,"['1', '0', '1', '6', '6']",10166,雨,19.1,77%
2001/10/17,19:04,東平尾公園博多の森球技場,"['8', '2', '9', '4']",8294,曇,20.3,65%
2001/10/20,14:04,札幌厚別公園競技場,"['1', '8', '9', '1', '7']",18917,晴,14.5,38%
2001/10/20,15:00,東京スタジアム,"['6', '8', '2', '6']",6826,晴,19.6,30%
2001/10/20,15:03,神戸総合運動公園ユニバー記念競技場,"['7', '2', '3', '1']",7231,晴,22.6,37%
2001/10/20,15:04,東平尾公園博多の森球技場,"['8', '6', '5', '7']",8657,晴,24.0,55%
2001/10/20,15:06,柏の葉公園総合競技場,"['1', '5', '0', '3', '4']",15034,晴,21.5,37%
2001/10/20,15:34,日本平スタジアム,"['1', '3', '4', '1', '5']",13415,晴,20.0,44%
2001/10/20,16:01,万博記念競技場,"['1', '0', '1', '2', '9']",10129,晴,21.0,45%
2001/10/20,16:04,横浜国際総合競技場,"['2', '0', '1', '1', '8']",20118,晴,19.3,42%
2001/10/31,19:00,県立カシマサッカースタジアム,"['8', '0', '3', '3']",8033,晴,19.0,58%
2001/10/31,19:00,長居スタジアム,"['8', '5', '5', '8']",8558,晴,17.3,56%
2001/10/31,19:03,名古屋市瑞穂陸上競技場,"['8', '7', '1', '4']",8714,晴,15.0,70%
2001/10/31,19:03,広島スタジアム,"['6', '0', '6', '3']",6063,晴,16.0,72%
2001/10/31,19:04,市原臨海競技場,"['4', '0', '1', '4']",4014,晴,18.0,63%
2001/10/31,19:04,東京スタジアム,"['1', '6', '1', '7', '2']",16172,曇,17.1,64%
2001/10/31,19:04,ジュビロ磐田スタジアム,"['9', '2', '8', '9']",9289,晴,15.3,77%
2001/10/31,19:05,さいたま市浦和駒場スタジアム,"['1', '6', '8', '0', '8']",16808,晴,16.3,67%
2001/11/03,14:00,日本平スタジアム,"['1', '1', '0', '9', '2']",11092,雨,17.3,75%
2001/11/03,14:01,石川県西部緑地公園陸上競技場,"['7', '7', '3', '9']",7739,雨,17.0,71%
2001/11/03,14:03,東平尾公園博多の森球技場,"['1', '7', '0', '0', '2']",17002,雨,14.5,81%
2001/11/03,14:04,横浜国際総合競技場,"['3', '0', '2', '3', '6']",30236,雨,19.0,69%
2001/11/03,16:00,神戸総合運動公園ユニバー記念競技場,"['6', '4', '5', '6']",6456,雨,17.0,68%
2001/11/03,16:04,東京スタジアム,"['1', '2', '5', '5', '2']",12552,雨,16.6,74%
2001/11/03,19:01,日立柏サッカー場,"['8', '4', '7', '4']",8474,雨,18.3,69%
2001/11/03,19:03,札幌ドーム,"['3', '8', '6', '3', '9']",38639,屋内,21.5,50%
2001/11/10,14:00,広島スタジアム,"['8', '8', '7', '7']",8877,晴時々曇,22.0,39%
2001/11/10,14:03,県立カシマサッカースタジアム,"['1', '8', '1', '0', '5']",18105,雨,15.6,66%
2001/11/10,14:03,ジュビロ磐田スタジアム,"['1', '5', '2', '5', '3']",15253,曇時々雨,23.0,69%
2001/11/10,14:04,埼玉スタジアム２００２,"['4', '3', '6', '8', '6']",43686,雨,13.6,70%
2001/11/10,16:00,長居スタジアム,"['1', '4', '5', '9', '2']",14592,晴,17.6,40%
2001/11/10,16:04,市原臨海競技場,"['4', '4', '7', '3']",4473,雨,11.6,76%
2001/11/10,19:03,名古屋市瑞穂陸上競技場,"['9', '1', '4', '6']",9146,晴,14.0,55%
2001/11/10,19:04,東京スタジアム,"['1', '0', '6', '0', '6']",10606,曇,14.5,60%
2001/11/17,15:01,長居スタジアム,"['1', '0', '0', '7', '1']",10071,晴,17.6,44%
2001/11/17,15:03,ジュビロ磐田スタジアム,"['1', '1', '9', '9', '8']",11998,晴,17.3,46%
2001/11/17,15:03,名古屋市瑞穂陸上競技場,"['1', '2', '1', '2', '8']",12128,曇,14.5,58%
2001/11/17,15:03,東平尾公園博多の森球技場,"['1', '5', '4', '4', '9']",15449,晴,16.3,42%
2001/11/17,15:04,県立カシマサッカースタジアム,"['2', '5', '0', '3', '8']",25038,晴,16.3,59%
2001/11/17,15:04,横浜市三ツ沢公園球技場,"['1', '3', '4', '4', '1']",13441,晴一時曇,16.0,51%
2001/11/17,19:04,日立柏サッカー場,"['1', '0', '8', '1', '9']",10819,晴,16.0,45%
2001/11/17,19:04,東京スタジアム,"['1', '8', '2', '7', '9']",18279,曇,12.0,51%
2001/11/24,14:00,札幌ドーム,"['3', '9', '1', '5', '6']",39156,屋内,21.0,53%
2001/11/24,14:00,市原臨海競技場,"['1', '1', '4', '4', '9']",11449,晴,20.3,38%
2001/11/24,14:03,神戸ウイングスタジアム,"['3', '0', '8', '1', '3']",30813,晴,19.0,50%
2001/11/24,14:03,広島ビッグアーチ,"['1', '9', '4', '2', '3']",19423,晴,18.6,49%
2001/11/24,14:04,さいたま市浦和駒場スタジアム,"['1', '9', '8', '8', '6']",19886,晴,19.0,31%
2001/11/24,14:04,日本平スタジアム,"['1', '8', '0', '2', '6']",18026,晴,18.3,52%
2001/11/24,14:04,万博記念競技場,"['9', '0', '9', '0']",9090,晴,22.0,27%
2001/11/24,14:05,東京スタジアム,"['3', '6', '0', '5', '2']",36052,晴,18.0,42%
